,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,original_language,prod1,country,budget,runtime,rating,lead_actor,lead_actress,director1
6743,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,en,Cannon Group,ZA,0,87.0,1.7105263157894737,William R. Moses,Kathy Ireland,Albert Pyun
6744,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Paramount Pictures,US,0,143.0,3.2203389830508473,Robert Shaw,Bruce Dern,John Frankenheimer
6745,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,113.0,2.4166666666666665,John Turturro,Katherine Borowitz,William Reilly
6746,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,en,Fireworks Pictures,CA,7000000,116.0,3.8833333333333333,James Marsden,Amy Smart,Bob Gale
6747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Paramount Pictures,US,0,89.0,2.188888888888889,Chris Sarandon,Margaux Hemingway,Lamont Johnson
6748,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Davis Entertainment,US,0,113.0,2.697674418604651,James Spader,Joanne Whalley,Mark Frost
6749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,102.0,2.6315789473684212,Emilio Estevez,Jill Schoelen,Christopher Cain
6750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Hollywood Pictures,US,0,93.0,2.9565217391304346,Joseph Gordon-Levitt,Patricia Arquette,Leonard Nimoy
6751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,en,Amex Productions,US,0,88.0,2.586206896551724,Richard Denning,Mara Corday,Edward Ludwig
6752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,cn,Mediacorp Raintree Pictures,HK,0,98.0,3.3173431734317345,Pierre Png,Angelica Lee,Danny Pang
6753,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Hammer Film Productions,GB,400000,91.0,3.1011904761904763,Horst Janson,Caroline Munro,Brian Clemens
6754,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Columbia Pictures,US,0,128.0,3.3333333333333335,Larry Parks,Evelyn Keyes,Alfred E. Green
6755,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,0,88.0,3.274193548387097,Fred Astaire,Rita Hayworth,Sidney Lanfield
6756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,en,Hammer Film Productions,GB,0,93.0,2.6710526315789473,Peter Cushing,Elsie Wagstaff,Terence Fisher
6757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Cyclops Vision,GB,0,100.0,3.2333333333333334,Christien Anholt,Guinevere Turner,Stuart Urban
6758,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,New Line Cinema,GB,0,103.0,2.409090909090909,Kiefer Sutherland,Emily Lloyd,Bernard Rose
6759,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Bert I. Gordon Productions,US,0,80.0,2.769230769230769,Basil Rathbone,Estelle Winwood,Bert I. Gordon
6760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Great American Films Limited Partnership,US,0,102.0,3.35,Jason Gedrick,Tracy Pollan,Michael Hoffman
6761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bn,Epic Productions,IN,0,110.0,4.052631578947368,Smaran Ghosal,Karuna Bannerjee,Satyajit Ray
6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Universal Pictures,US,0,90.0,3.037037037037037,Peter Fonda,Verna Bloom,Peter Fonda
6763,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fr,Les Films Corona,FR,0,140.0,3.9456967213114753,Alain Delon,,Jean-Pierre Melville
6764,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pl,Film Polski Film Agency,PL,0,165.0,3.608695652173913,Tadeusz Łomnicki,Krystyna Janda,Andrzej Wajda
6765,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Universal Pictures,US,0,65.0,3.325,Basil Rathbone,Evelyn Ankers,John Rawlins
6766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,,,0,68.0,3.4444444444444446,Basil Rathbone,Hillary Brooke,Roy William Neill
6767,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Universal Pictures,US,0,71.0,3.2416666666666667,Basil Rathbone,Marjorie Lord,Roy William Neill
6768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,0,99.0,3.4347826086956523,Paul Douglas,Judy Holliday,Richard Quine
6769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,Miramax Films,FR,30000000,106.0,3.0806451612903225,Anthony Hopkins,Nicole Kidman,Robert Benton
6770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Aviator Films,US,0,90.0,2.9296875,Charles Busch,Frances Conroy,Mark Rucker
6771,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Kaleidoscope Entertainment,US,0,102.0,2.5,Michael Covert,Tara Chocol,Michael Covert
6772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,82.0,3.3653846153846154,,,
6773,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,,,0,84.0,3.0,Danny Aiello,Ivana Miličević,Robert Capelli Jr.
6774,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Lions Gate Films,CA,6000000,94.0,3.667782738095238,Hayden Christensen,Chloë Sevigny,Billy Ray
6775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,Filmacres,US,0,114.0,2.5625,Alex McArthur,Rebecca Harrell Tickell,John D. Hancock
6776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,en,Village Roadshow Pictures,US,150000000,129.0,3.1856384799726123,Keanu Reeves,Carrie-Anne Moss,Lilly Wachowski
6777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,RTÉ,IE,0,74.0,3.9384615384615387,Hugo Chávez,,Kim Bartley
6778,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,New Line Cinema,US,32000000,97.0,3.361028050690588,Will Ferrell,Zooey Deschanel,Jon Favreau
6779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Intrinsic Value Films,US,0,102.0,2.9523809523809526,Andrew McCarthy,Ilana Levine,Robert Cary
6780,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,88.0,3.6710526315789473,,,
6781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,de,Studio Hamburg Filmproduktion,DE,0,112.0,3.746268656716418,Joachim Król,Erika Marozsán,Rolf Schübel
6782,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,fr,,FR,0,93.0,3.1776315789473686,Laurent Lucas,Marina de Van,Marina de Van
6783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,0.0,3.125,,,
6784,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,GB,40000000,135.0,3.749627947050991,Hugh Grant,Keira Knightley,Richard Curtis
6785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Centre National de la Cinématographie (CNC),FR,0,96.0,1.25,,,
6786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Sandollar Productions,US,0,105.0,3.332825358122524,Steve Martin,Diane Keaton,Charles Shyer
6787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,116.0,3.8760162601626016,,,
6788,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Lonely Film Productions GmbH & Co. KG.,DE,80000000,90.0,2.705150976909414,Brendan Fraser,Jenna Elfman,Joe Dante
6789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,150000000,138.0,3.6314118221787983,Russell Crowe,,Peter Weir
6790,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,Paramount Pictures,US,300000,112.0,3.2911392405063293,Tupac Amaru Shakur,,Lauren Lazin
6791,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,en,North by Northwest Entertainment,US,0,94.0,3.1470588235294117,Jon Favreau,Joey Lauren Adams,Steve Anderson
6792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,en,Columbia Pictures,US,60000000,135.0,3.1870794078061913,Tommy Lee Jones,Cate Blanchett,Ron Howard
6793,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Imagine Entertainment,US,0,82.0,1.9641985353946299,Mike Myers,Dakota Fanning,Bo Welch
6794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,Columbia Pictures Corporation,US,40000000,98.0,2.8874718679669917,Robert Downey Jr.,Halle Berry,Mathieu Kassovitz
6795,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,This Is That Productions,US,20000000,124.0,3.692589576547231,Sean Penn,Naomi Watts,Alejandro González Iñárritu
6796,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Pyramide Productions,CA,8000000,99.0,3.839501510574018,Rémy Girard,Marie-Josée Croze,Denys Arcand
6797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,zh,,TW,0,85.0,3.240740740740741,,Gwei Lun-mei,Yee Chin-Yen
6798,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,DE,23000000,91.0,3.3683723797780516,Billy Bob Thornton,Lauren Graham,Terry Zwigoff
6799,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,en,Walt Disney Pictures,US,90000000,87.0,2.4077181208053693,Eddie Murphy,Marsha Thomason,Rob Minkoff
6800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Paramount Pictures,US,80000000,116.0,2.819064430714916,Paul Walker,Frances O'Connor,Richard Donner
6801,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Aligator Producciones,BE,0,83.0,3.0526315789473686,François Marthouret,,Henri Xhonneux
6802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,New Line Cinema,FR,0,111.0,3.551813471502591,Jeremy Irons,Juliette Binoche,Louis Malle
6803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,0.0,3.411764705882353,,,
6804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,77.0,3.730769230769231,,,
6805,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Goldcrest Films International,GB,0,102.0,3.4923076923076923,Rupert Everett,Miranda Richardson,Mike Newell
6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,79.0,3.593220338983051,George W. Bush,,Alexandra Pelosi
6807,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,Universal Pictures,US,16000000,96.0,3.0779132791327912,Liam Neeson,Frances McDormand,Sam Raimi
6808,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,en,Ealing Studios,GB,0,103.0,3.7358490566037736,Mervyn Johns,Mary Merrall,Alberto Cavalcanti
6809,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,en,Fugitive Features,GB,0,117.0,2.5510204081632653,Brad Dourif,Ely Pouget,Stephen Norrington
6810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,fr,Les Films du Loup,FR,0,90.0,3.3780487804878048,Jean Reno,,Luc Besson
6811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,103.0,3.8908256880733947,Spencer Tracy,Katharine Hepburn,Walter Lang
6812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,de,Det Danske Filminstitut,DK,0,112.0,3.7939914163090127,Jean-Marc Barr,Barbara Sukowa,Lars von Trier
6813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Dancing Girl,US,0,90.0,3.2962962962962963,,Guinevere Turner,Cheryl Dunye
6814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,Warner Bros.,US,0,117.0,2.771276595744681,Richard Gere,Kim Basinger,Phil Joanou
6815,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,0,102.0,3.435814455231931,Marlon Brando,Penelope Ann Miller,Andrew Bergman
6816,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,de,Wega Film,AT,0,103.0,3.747244094488189,Ulrich Mühe,Susanne Lothar,Michael Haneke
6817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Amicus Productions,GB,0,92.0,3.1658163265306123,Peter Cushing,Joan Collins,Freddie Francis
6818,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Warner Bros.,US,8500000,97.0,3.1225577264653643,Wesley Snipes,Michael Michele,Mario Van Peebles
6819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,97.0,3.655076495132128,Richard Linklater,,Richard Linklater
6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,en,United Artists,US,12000000,114.0,3.660692102928128,Matthew Broderick,Ally Sheedy,John Badham
6821,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,2000000,116.0,3.5350877192982457,James Stewart,Maureen O'Hara,Henry Koster
6822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,da,Palladium Film,DK,0,126.0,3.9591346153846154,Henrik Malberg,Birgitte Federspiel,Carl Theodor Dreyer
6823,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,fr,Silver Films,FR,0,86.0,3.903755868544601,Georges Poujouly,Brigitte Fossey,René Clément
6824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,97.0,3.7241379310344827,Orson Welles,Joan Fontaine,Robert Stevenson
6825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,128.0,3.78781512605042,Ronald Colman,Elizabeth Allan,Jack Conway
6826,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,fr,Société générale des films,FR,0,110.0,3.994258872651357,Eugene Silvain,,Carl Theodor Dreyer
6827,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,3900000,143.0,3.715452261306533,Ramon Novarro,May McAvoy,Charles Brabin
6828,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,de,Decla Film Gesellschaft Holz & Co.,DE,18000,78.0,3.8977072310405645,Werner Krauss,,Robert Wiene
6829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,United Artists,US,0,90.0,3.541176470588235,Richard Barthelmess,Lillian Gish,D.W. Griffith
6830,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Orion Pictures,US,0,128.0,3.5239669421487605,William Hurt,Joanna Pacula,Michael Apted
6831,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,United Artists,GB,6000000,110.0,3.6148325358851676,Sean Connery,Lesley-Anne Down,Michael Crichton
6832,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,GB,0,143.0,3.027514231499051,Christopher Lambert,Andie MacDowell,Hugh Hudson
6833,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,TriStar Pictures,US,20000000,96.0,3.0100401606425704,Nicolas Cage,Shirley MacLaine,Hugh Wilson
6834,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Orion Pictures,US,6400000,107.0,3.921869088157397,Woody Allen,Carrie Fisher,Woody Allen
6835,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,111.0,2.96218487394958,Michael J. Fox,Annabella Sciorra,John Badham
6836,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,RAF Industries,US,0,91.0,1.892116182572614,Arnold Schwarzenegger,Deborah Loomis,Arthur Allan Seidelman
6837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Lamb Bear Entertainment,AR,30000000,91.0,2.1304832713754647,Christopher Lambert,Virginia Madsen,Russell Mulcahy
6838,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Jersey Films,US,35000000,140.0,3.171232876712329,Jack Nicholson,Natalija Nogulich,Danny DeVito
6839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Penta Pictures,IT,0,109.0,3.3535031847133756,Tommy Lee Jones,Kathleen Turner,Michael Lessac
6840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,0,102.0,3.1004566210045663,Steve Martin,Goldie Hawn,Frank Oz
6841,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,TriStar Pictures,US,65000000,100.0,2.8352226720647775,Bruce Willis,Andie MacDowell,Michael Lehmann
6842,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,en,United Artists,US,3500000,115.0,3.632619439868204,Donald Sutherland,Brooke Adams,Philip Kaufman
6843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Mindwalk,US,0,111.0,3.6344086021505375,Sam Waterston,Liv Ullmann,Bernt Amadeus Capra
6844,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Renn Productions,FR,11000000,98.0,3.52463768115942,Jeremy Irons,Theresa Russell,Steven Soderbergh
6845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Imagine Entertainment,US,15000000,111.0,2.8264302355682114,Arnold Schwarzenegger,Penelope Ann Miller,Ivan Reitman
6846,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,97.0,2.3760262725779966,John Goodman,Camille Coduri,David S. Ward
6847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Cinevox Filmproduktion GmbH,DE,0,116.0,2.717821782178218,Christopher Lambert,Diane Lane,Carl Schenkel
6848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Geffen Pictures,US,29000000,105.0,3.3123486682808716,Bruce Willis,Chelsea Field,Tony Scott
6849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,United Artists,FR,1250000,129.0,3.458924949290061,Marlon Brando,Catherine Breillat,Bernardo Bertolucci
6850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,0,135.0,3.3575712143928036,Nick Nolte,Susan Sarandon,George Miller
6851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Renn Productions,FR,0,115.0,3.5697674418604652,Tony Leung Ka-Fai,,Jean-Jacques Annaud
6852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,es,Compañía Iberoamericana de TV,ES,0,110.0,3.5336322869955157,Antonio Banderas,Assumpta Serna,Pedro Almodóvar
6853,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,en,Touchstone Pictures,US,20000000,110.0,3.0436363636363635,Jim Belushi,Linda Hamilton,James Orr
6854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,United Artists,US,795000,93.0,4.009166666666666,Robert Mitchum,Shelley Winters,Charles Laughton
6855,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Columbia Pictures,US,0,94.0,2.594871794871795,Jean-Claude Van Damme,Rosanna Arquette,Robert Harmon
6856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,104.0,2.9791666666666665,John Candy,Maureen O'Hara,Chris Columbus
6857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Cannon Group,US,25000000,93.0,2.3755230125523012,Sylvester Stallone,Sam Scarber,Menahem Golan
6858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Warner Bros.,US,15000000,84.0,2.8502994011976046,Wesley Snipes,Alex Datcher,Kevin Hooks
6859,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Mirage Enterprises,US,22000000,127.0,3.656733746130031,Harrison Ford,Bonnie Bedelia,Alan J. Pakula
6860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,20th Century Fox,US,18000000,108.0,3.0278688524590165,Matthew Broderick,Helen Hunt,Jonathan Kaplan
6861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,The Australian Film Commission,AU,0,86.0,3.668010752688172,Hugo Weaving,Heather Mitchell,Jocelyn Moorhouse
6862,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Universal Pictures,US,17010000,96.0,2.696969696969697,Martin Short,Sheila Kelley,Nadia Tass
6863,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,ja,Nippon Shuppan Hanbai (Nippan) K.K.,JP,4500000,114.0,3.7940123657663523,Takeshi Kitano,Tsuyako Kinoshita,Kinji Fukasaku
6864,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,zh,Ang Lee Productions,TW,1000000,109.0,3.928251121076233,Mitchell Lichtenstein,,Ang Lee
6865,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,it,United Artists,IT,0,116.0,3.2542372881355934,,Dorit Henke,Pier Paolo Pasolini
6866,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Beacon Communications,US,0,108.0,3.7275862068965515,Peter Berg,Rachel Griffin,Keith Gordon
6867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,0,97.0,3.0400801603206413,Mark Harmon,Kirstie Alley,Carl Reiner
6868,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,en,Columbia Pictures,US,26000000,127.0,3.680663373323924,Kevin Kline,Rosanna Arquette,Lawrence Kasdan
6869,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,0,89.0,3.576027397260274,Bill Murray,Geena Davis,Bill Murray
6870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,Canadian Film Development Corporation (CFDC),CA,530000,91.0,3.2134615384615386,Frank Moore,Marilyn Chambers,David Cronenberg
6871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,US,35000000,114.0,3.414102564102564,Elijah Wood,,Richard Donner
6872,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Universal Pictures,US,0,100.0,2.633986928104575,Val Kilmer,Kim Basinger,Russell Mulcahy
6873,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,Columbia Pictures,MX,0,123.0,2.8661971830985915,Kevin Costner,Madeleine Stowe,Tony Scott
6874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,12000000,111.0,3.1,Michael J. Fox,Helen Slater,Herbert Ross
6875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,sv,Det Danske Filminstitut,SE,0,89.0,3.8204279164544066,Ralph Carlsson,Rebecka Liljeberg,Lukas Moodysson
6876,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,en,Universal Pictures,US,14500000,93.0,2.957345971563981,Michael Paré,Diane Lane,Walter Hill
6877,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,en,Wolfkill,US,0,91.0,2.8369565217391304,Michael J. Fox,Susan Ursitti,Rod Daniel
6878,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,es,,ES,0,109.0,3.5903361344537816,Miguel Bosé,Victoria Abril,Pedro Almodóvar
6879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Franchise Pictures,US,0,109.0,3.4170854271356785,Gregory Hines,Glenn Close,Rodrigo García
6880,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,TriStar Pictures,US,0,119.0,3.3397626112759644,Val Kilmer,Sheila Tousey,Michael Apted
6881,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,United Artists,US,0,116.0,3.552039381153305,William Petersen,Debra Feuer,William Friedkin
6882,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,0,111.0,2.7540106951871657,Nicolas Cage,Mädchen Amick,George Gallo
6883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Gaumont,FR,0,178.0,3.7466539196940727,Jean-Hugues Anglade,Béatrice Dalle,Jean-Jacques Beineix
6884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Pathé Consortium Cinéma,FR,64000,85.0,3.9528508771929824,Peter Kassovitz,Anna Karina,Jean-Luc Godard
6885,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Samuel Goldwyn,US,9500000,124.0,3.6555972147830746,Nicolas Cage,Laura Dern,David Lynch
6886,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,en,Lorimar Film Entertainment,GB,0,91.0,3.443830570902394,Jasen Fisher,Anjelica Huston,Nicolas Roeg
6887,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,en,Kennedy Miller Productions,US,0,118.0,3.206378986866792,Jack Nicholson,Cher,George Miller
